query	baidu_max_title_char_length_first_screen	baidu_max_title_word_length_first_screen	baidu_max_title_matches_fraction_with_query_first_screen	baidu_avg_title_char_length_first_screen	baidu_avg_title_word_length_first_screen	baidu_avg_title_matches_fraction_with_query_first_screen	baidu_max_snippet_char_length_first_screen	baidu_max_snippet_word_length_first_screen	baidu_max_snippet_matches_fraction_with_query_first_screen	baidu_avg_snippet_char_length_first_screen	baidu_avg_snippet_word_length_first_screen	baidu_avg_snippet_matches_fraction_with_query_first_screen	baidu_max_title_char_length_other_screens	baidu_max_title_word_length_other_screens	baidu_max_title_matches_fraction_with_query_other_screens	baidu_avg_title_char_length_other_screens	baidu_avg_title_word_length_other_screens	baidu_avg_title_matches_fraction_with_query_other_screens	baidu_max_snippet_char_length_other_screens	baidu_max_snippet_word_length_other_screens	baidu_max_snippet_matches_fraction_with_query_other_screens	baidu_avg_snippet_char_length_other_screens	baidu_avg_snippet_word_length_other_screens	baidu_avg_snippet_matches_fraction_with_query_other_screens	sogou_max_title_char_length_first_screen	sogou_max_title_word_length_first_screen	sogou_max_title_matches_fraction_with_query_first_screen	sogou_avg_title_char_length_first_screen	sogou_avg_title_word_length_first_screen	sogou_avg_title_matches_fraction_with_query_first_screen	sogou_max_snippet_char_length_first_screen	sogou_max_snippet_word_length_first_screen	sogou_max_snippet_matches_fraction_with_query_first_screen	sogou_avg_snippet_char_length_first_screen	sogou_avg_snippet_word_length_first_screen	sogou_avg_snippet_matches_fraction_with_query_first_screen	sogou_max_title_char_length_other_screens	sogou_max_title_word_length_other_screens	sogou_max_title_matches_fraction_with_query_other_screens	sogou_avg_title_char_length_other_screens	sogou_avg_title_word_length_other_screens	sogou_avg_title_matches_fraction_with_query_other_screens	sogou_max_snippet_char_length_other_screens	sogou_max_snippet_word_length_other_screens	sogou_max_snippet_matches_fraction_with_query_other_screens	sogou_avg_snippet_char_length_other_screens	sogou_avg_snippet_word_length_other_screens	sogou_avg_snippet_matches_fraction_with_query_other_screens	delta_max_title_char_length_first_screen	delta_max_title_word_length_first_screen	delta_max_title_matches_fraction_with_query_first_screen	delta_avg_title_char_length_first_screen	delta_avg_title_word_length_first_screen	delta_avg_title_matches_fraction_with_query_first_screen	delta_max_snippet_char_length_first_screen	delta_max_snippet_word_length_first_screen	delta_max_snippet_matches_fraction_with_query_first_screen	delta_avg_snippet_char_length_first_screen	delta_avg_snippet_word_length_first_screen	delta_avg_snippet_matches_fraction_with_query_first_screen	delta_max_title_char_length_other_screens	delta_max_title_word_length_other_screens	delta_max_title_matches_fraction_with_query_other_screens	delta_avg_title_char_length_other_screens	delta_avg_title_word_length_other_screens	delta_avg_title_matches_fraction_with_query_other_screens	delta_max_snippet_char_length_other_screens	delta_max_snippet_word_length_other_screens	delta_max_snippet_matches_fraction_with_query_other_screens	delta_avg_snippet_char_length_other_screens	delta_avg_snippet_word_length_other_screens	delta_avg_snippet_matches_fraction_with_query_other_screens	
澳门风云1电影	68	15	0.6	45.0	9.66666666667	0.340740740741	502	102	0.140350877193	365.666666667	78.3333333333	0.0642414860681	84	19	0.384615384615	52.8571428571	12.1428571429	0.288158771054	317	86	0.125	172.857142857	38.8571428571	0.0345891944111	68	15	0.6	50.3333333333	10.6666666667	0.35	0	0	0	0.0	0.0	0.0	94	19	0.466666666667	50.5	11.1666666667	0.273910154173	708	171	0.122807017544	158.0	36.5	0.030884502924	0	0	0.0	-5.33333333333	-1.0	-0.00925925925926	502	102	0.140350877193	365.666666667	78.3333333333	0.0642414860681	-10	0	-0.0820512820513	2.35714285714	0.97619047619	0.0142486168802	-391	-85	0.00219298245614	14.8571428571	2.35714285714	0.00370469148709	
ehshig蒙古音乐盒	78	19	1.0	57.8	12.4	0.304102564103	221	45	0.3125	177.6	36.4	0.134049471549	79	19	0.25	62.2	13.4	0.193801169591	225	51	0.121951219512	214.2	43.8	0.0788860422218	89	20	1.0	62.8333333333	13.5	0.278070175439	225	44	0.133333333333	48.6666666667	9.83333333333	0.0335858585859	83	18	0.307692307692	58.75	12.25	0.132478632479	455	93	0.129032258065	113.75	23.25	0.0322580645161	-11	-1	0.0	-5.03333333333	-1.1	0.026032388664	-4	1	0.179166666667	128.933333333	26.5666666667	0.100463612964	-4	1	-0.0576923076923	3.45	1.15	0.061322537112	-230	-42	-0.00708103855232	100.45	20.55	0.0466279777056	
造梦3逍遥修改器	90	19	0.5	78.6	16.6	0.419131161236	265	57	0.166666666667	206.8	44.4	0.122850633076	92	18	0.5	73.2	14.2	0.449116161616	219	51	0.228571428571	188.8	39.6	0.137736505484	91	19	0.5	74.8	15.6	0.403926482874	238	47	0.255319148936	47.6	9.4	0.0510638297872	91	20	0.444444444444	83.8	17.6	0.375826687932	238	49	0.270833333333	93.4	19.4	0.0623299319728	-1	0	0.0	3.8	1.0	0.0152046783626	27	10	-0.0886524822695	159.2	35.0	0.071786803289	1	-2	0.0555555555556	-10.6	-3.4	0.0732894736842	-19	2	-0.0422619047619	95.4	20.2	0.0754065735112	
东山飘雨西关晴电视剧	71	18	0.666666666667	56.5	12.5	0.401785714286	504	98	0.285714285714	183.0	36.75	0.0892857142857	91	19	0.625	74.8333333333	16.0	0.367019980507	226	48	0.333333333333	201.333333333	40.3333333333	0.25251547279	71	14	0.384615384615	63.0	12.6666666667	0.368464868465	0	0	0	0.0	0.0	0.0	93	18	0.666666666667	57.5	11.8333333333	0.347667378917	638	132	0.242424242424	106.333333333	22.0	0.040404040404	0	4	0.282051282051	-6.5	-0.166666666667	0.0333208458208	504	98	0.285714285714	183.0	36.75	0.0892857142857	-2	1	-0.0416666666667	17.3333333333	4.16666666667	0.0193526015894	-412	-84	0.0909090909091	95.0	18.3333333333	0.212111432386	
清明祭奠母亲的诗	81	16	0.571428571429	47.5	9.33333333333	0.35796957672	220	55	0.36	208.5	48.5	0.164508104142	85	17	0.470588235294	66.75	12.75	0.24579391197	229	57	0.148936170213	217.75	51.25	0.112382421743	69	16	0.571428571429	47.2	9.6	0.404220779221	237	50	0.148936170213	141.2	28.4	0.0804539007092	92	18	0.571428571429	51.8	11.6	0.343831168831	184	35	0.228571428571	36.8	7.0	0.0457142857143	12	0	0.0	0.3	-0.266666666667	-0.0462512025012	-17	5	0.211063829787	67.3	20.1	0.0840542034333	-7	-1	-0.100840336134	14.95	1.15	-0.0980372568608	45	22	-0.0796352583587	180.95	44.25	0.0666681360286	
加入亚投行的国家名单	75	17	0.7	48.5	9.75	0.405392156863	234	51	0.352941176471	114.5	25.5	0.122549019608	89	21	0.6	72.0	15.8333333333	0.315006265664	247	57	0.245614035088	229.166666667	52.0	0.178427695767	68	15	0.666666666667	47.6	9.8	0.356923076923	726	147	0.21768707483	145.2	29.4	0.043537414966	95	22	1.0	71.0	15.0	0.526493506494	0	0	0	0.0	0.0	0.0	7	2	0.0333333333333	0.9	-0.05	0.0484690799397	-492	-96	0.135254101641	-30.7	-3.9	0.0790116046419	-6	-1	-0.4	1.0	0.833333333333	-0.211487240829	247	57	0.245614035088	229.166666667	52.0	0.178427695767	
面豉酱蒸五花肉	92	21	0.55	80.6	17.8	0.488913951546	244	56	0.272727272727	178.4	40.8	0.170275613276	92	21	0.666666666667	66.8	14.8	0.404817927171	227	58	0.311111111111	160.0	38.4	0.120110719834	95	22	0.666666666667	76.8	17.2	0.551736694678	0	0	0	0.0	0.0	0.0	94	22	1.0	40.8	8.8	0.733333333333	240	49	0.163265306122	48.0	9.8	0.0326530612245	-3	-1	-0.116666666667	3.8	0.6	-0.0628227431323	244	56	0.272727272727	178.4	40.8	0.170275613276	-2	-1	-0.333333333333	26.0	6.0	-0.328515406162	-13	9	0.147845804989	112.0	28.6	0.0874576586094	
杂粮的种类	72	17	0.285714285714	44.5	9.5	0.186974789916	268	63	0.126984126984	237.25	55.5	0.0779505178161	69	12	0.285714285714	43.8333333333	8.5	0.169378306878	253	61	0.0943396226415	214.833333333	49.1666666667	0.0538793409493	51	12	0.4	34.5	7.5	0.239880952381	0	0	0	0.0	0.0	0.0	91	17	0.6	46.5	9.16666666667	0.216830065359	629	139	0.107913669065	144.0	31.5	0.0279856115108	21	5	-0.114285714286	10.0	2.0	-0.052906162465	268	63	0.126984126984	237.25	55.5	0.0779505178161	-22	-5	-0.314285714286	-2.66666666667	-0.666666666667	-0.0474517584812	-376	-78	-0.0135740464232	70.8333333333	17.6666666667	0.0258937294385	
他们最幸福在线阅读	74	16	0.555555555556	57.8	13.0	0.413867521368	227	59	0.274509803922	211.2	50.6	0.135197053791	84	21	0.5	51.8	13.0	0.359523809524	233	54	0.12962962963	224.6	51.8	0.0694108376211	93	21	0.6	59.6	13.6	0.442857142857	238	49	0.242424242424	79.4	16.4	0.0729746444032	81	19	1.0	58.4	12.8	0.411835357625	231	46	0.304347826087	46.2	9.2	0.0608695652174	-19	-5	-0.0444444444444	-1.8	-0.6	-0.0289896214896	-11	10	0.0320855614973	131.8	34.2	0.0622224093881	3	2	-0.5	-6.6	0.2	-0.052311548101	2	8	-0.174718196457	178.4	42.6	0.00854127240371	
济宁房价	88	19	0.444444444444	70.0	14.5	0.389445836814	222	48	0.228571428571	204.333333333	41.8333333333	0.141791968297	79	15	0.5	55.0	11.25	0.273717948718	256	60	0.183673469388	218.25	47.5	0.108651286602	92	20	0.388888888889	67.4	14.6	0.351129426129	235	45	0.244444444444	111.0	20.2	0.0822222222222	85	17	0.416666666667	55.4	11.2	0.215285204991	735	158	0.243243243243	231.4	47.8	0.0928949087177	-4	-1	0.0555555555556	2.6	-0.1	0.0383164106848	-13	3	-0.015873015873	93.3333333333	21.6333333333	0.0595697460745	-6	-2	0.0833333333333	-0.4	0.05	0.0584327437269	-479	-98	-0.0595697738555	-13.15	-0.3	0.0157563778839	
英语ppt下载	41	9	0.428571428571	35.0	7.0	0.342857142857	210	51	0.189189189189	169.6	36.4	0.136708774843	86	19	0.307692307692	59.4	13.2	0.219307885097	217	46	0.326086956522	189.0	40.0	0.115973482553	85	20	0.5	41.5	8.83333333333	0.288888888889	208	42	0.142857142857	118.333333333	21.6666666667	0.0591205024054	71	14	0.333333333333	58.5	11.5	0.267586580087	152	30	0.133333333333	38.0	7.5	0.0333333333333	-44	-11	-0.0714285714286	-6.5	-1.83333333333	0.0539682539683	2	9	0.046332046332	51.2666666667	14.7333333333	0.0775882724372	15	5	-0.025641025641	0.9	1.7	-0.0482786949892	65	16	0.192753623188	151.0	32.5	0.0826401492196	
时政新闻2015	88	16	0.428571428571	61.8	10.8	0.159722222222	221	46	0.130434782609	168.2	31.4	0.0743782730483	84	16	0.1875	74.6	13.0	0.0917735042735	221	52	0.108108108108	191.0	40.4	0.0490463707855	91	16	0.25	71.2	12.8	0.122222222222	213	40	0.111111111111	100.0	18.2	0.0422222222222	80	14	0.333333333333	36.6	6.4	0.133333333333	715	141	0.127659574468	236.2	47.6	0.0420425531915	-3	0	0.178571428571	-9.4	-2.0	0.0375	8	6	0.0193236714976	68.2	13.2	0.0321560508261	4	2	-0.145833333333	38.0	6.6	-0.0415598290598	-494	-89	-0.01955146636	-45.2	-7.2	0.00700381759401	
武汉大学	47	8	1.0	26.0	4.0	0.486111111111	403	78	0.0128205128205	282.0	53.3333333333	0.0042735042735	59	13	0.5	36.5714285714	6.85714285714	0.201527044384	216	50	0.0454545454545	88.7142857143	20.4285714286	0.0180386959979	38	7	1.0	20.6666666667	3.0	0.714285714286	568	91	0.010989010989	189.333333333	30.3333333333	0.003663003663	64	14	0.333333333333	34.5714285714	6.0	0.223299319728	348	42	0.333333333333	115.428571429	17.8571428571	0.061556329849	9	1	0.0	5.33333333333	1.0	-0.228174603175	-165	-13	0.0018315018315	92.6666666667	23.0	0.000610500610501	-5	-1	0.166666666667	2.0	0.857142857143	-0.0217722753437	-132	8	-0.287878787879	-26.7142857143	2.57142857143	-0.0435176338511	
发型设计男	85	16	0.333333333333	62.5	11.75	0.157986111111	234	47	0.0666666666667	165.5	33.75	0.0336137225796	92	20	0.2	66.3333333333	14.6666666667	0.0807189542484	247	54	0.046511627907	230.833333333	48.6666666667	0.0216887735067	85	16	0.0714285714286	80.0	15.0	0.0669642857143	0	0	0	0.0	0.0	0.0	91	19	0.5	50.2857142857	10.4285714286	0.125313283208	930	163	0.340425531915	269.285714286	48.7142857143	0.0659064727136	0	0	0.261904761905	-17.5	-3.25	0.0910218253968	234	47	0.0666666666667	165.5	33.75	0.0336137225796	1	1	-0.3	16.0476190476	4.2380952381	-0.0445943289597	-683	-109	-0.293913904008	-38.4523809524	-0.0476190476191	-0.0442176992069	
芜湖港股票	49	10	0.5	21.6666666667	4.66666666667	0.166666666667	190	36	0.194444444444	63.3333333333	12.0	0.0648148148148	85	22	0.461538461538	73.4285714286	16.5714285714	0.128688992466	225	50	0.272727272727	199.285714286	43.5714285714	0.0927089149121	68	11	0.363636363636	50.0	9.33333333333	0.262626262626	307	79	0.236842105263	171.666666667	39.0	0.0831667777038	87	18	0.5	52.5	10.3333333333	0.302492877493	237	49	0.105263157895	150.166666667	28.1666666667	0.0338040222507	-19	-1	0.136363636364	-28.3333333333	-4.66666666667	-0.0959595959596	-117	-43	-0.0423976608187	-108.333333333	-27.0	-0.0183519628889	-2	4	-0.0384615384615	20.9285714286	6.2380952381	-0.173803885027	-12	1	0.167464114833	49.119047619	15.4047619048	0.0589048926613	
丽水信息港	89	18	0.4	56.4	11.8	0.235873015873	218	42	0.214285714286	199.2	39.0	0.0872777628875	89	16	0.5	46.0	8.8	0.313571428571	227	46	0.0769230769231	168.2	32.6	0.0407814407814	48	10	0.5	28.0	5.75	0.280555555556	291	55	0.127272727273	72.75	13.75	0.0318181818182	92	19	0.411764705882	67.3333333333	13.5	0.257874409732	233	49	0.258064516129	172.333333333	34.8333333333	0.0619243787447	41	8	-0.1	28.4	6.05	-0.0446825396825	-73	-13	0.087012987013	126.45	25.25	0.0554595810693	-3	-3	0.0882352941176	-21.3333333333	-4.7	0.0556970188394	-6	-3	-0.181141439206	-4.13333333333	-2.23333333333	-0.0211429379632	
微信公众平台使用方法	55	12	1.0	38.25	7.75	0.530753968254	254	56	0.232142857143	183.25	39.25	0.152678571429	86	16	0.75	55.5	11.1666666667	0.455853174603	232	55	0.255319148936	189.333333333	41.8333333333	0.147085451682	55	12	0.571428571429	46.0	9.5	0.410714285714	0	0	0	0.0	0.0	0.0	92	18	0.75	52.75	10.375	0.377281746032	617	122	0.360655737705	132.625	27.0	0.0913319672131	0	0	0.428571428571	-7.75	-1.75	0.12003968254	254	56	0.232142857143	183.25	39.25	0.152678571429	-6	-2	0.0	2.75	0.791666666667	0.0785714285714	-385	-67	-0.105336588769	56.7083333333	14.8333333333	0.0557534844689	
旅游合同案例分析	55	10	0.666666666667	39.4	7.4	0.57619047619	230	52	0.156862745098	226.4	49.4	0.0917902594753	90	18	0.5	61.2	12.2	0.296910279263	236	55	0.166666666667	223.8	48.0	0.0977909530083	56	11	0.666666666667	42.6	8.2	0.491053391053	235	38	0.157894736842	47.0	7.6	0.0315789473684	78	14	0.571428571429	41.0	8.6	0.273333333333	701	152	0.333333333333	320.6	65.4	0.179237277591	-1	-1	0.0	-3.2	-0.8	0.0851370851371	-5	14	-0.00103199174407	179.4	41.8	0.0602113121069	12	4	-0.0714285714286	20.2	3.6	0.0235769459299	-465	-97	-0.166666666667	-96.8	-17.4	-0.0814463245828	
朕多燕减肥全集中文版下载	89	15	0.466666666667	75.0	13.6	0.296363636364	223	61	0.275	172.2	41.4	0.131885088553	88	16	0.666666666667	61.6	12.2	0.379166666667	224	52	0.175	159.2	37.2	0.146066126856	95	17	0.357142857143	87.0	15.2	0.278366731308	150	27	0.111111111111	30.0	5.4	0.0222222222222	94	19	0.5	74.0	13.4	0.356823877877	240	44	0.181818181818	48.0	8.8	0.0363636363636	-6	-2	0.109523809524	-12.0	-1.6	0.0179969050557	73	34	0.163888888889	142.2	36.0	0.109662866331	-6	-3	0.166666666667	-12.4	-1.2	0.0223427887902	-16	8	-0.00681818181818	111.2	28.4	0.109702490492	
新80s手机电影mp4下载	82	17	0.6	58.0	12.25	0.458006535948	213	51	0.285714285714	193.25	43.5	0.174485178687	81	18	0.857142857143	48.1666666667	10.1666666667	0.571097883598	216	47	0.4	158.166666667	34.1666666667	0.25792169866	78	18	1.0	53.6	11.2	0.721904761905	211	45	0.477272727273	82.4	17.8	0.157676767677	92	19	0.555555555556	69.8	14.6	0.46783625731	232	48	0.285714285714	164.0	35.2	0.167723338179	4	-1	-0.4	4.4	1.05	-0.263898225957	2	6	-0.191558441558	110.85	25.7	0.0168084110101	-11	-1	0.301587301587	-21.6333333333	-4.43333333333	0.103261626288	-16	-1	0.114285714286	-5.83333333333	-1.03333333333	0.0901983604812	
小学生身高体重标准表	82	14	0.4	51.5	8.75	0.22619047619	226	50	0.08	193.75	46.75	0.0535714285714	80	19	0.666666666667	47.8333333333	8.16666666667	0.297984544695	226	52	0.325	201.0	48.0	0.0857887700535	73	14	0.4	54.8	10.0	0.193003663004	232	45	0.0444444444444	46.4	9.0	0.00888888888889	76	12	0.4	45.2	8.0	0.18303030303	316	63	0.015873015873	63.2	12.6	0.0031746031746	9	0	0.0	-3.3	-1.25	0.0331868131868	-6	5	0.0355555555556	147.35	37.75	0.0446825396825	4	7	0.266666666667	2.63333333333	0.166666666667	0.114954241665	-90	-11	0.309126984127	137.8	35.4	0.0826141668789	
地级市市委书记级别	90	17	0.428571428571	54.25	10.0	0.167804621849	272	57	0.105263157895	182.0	38.75	0.0407388663968	92	16	0.25	60.8333333333	11.6666666667	0.125198412698	285	56	0.162790697674	232.166666667	49.0	0.0773062386929	94	18	0.25	77.25	14.5	0.190972222222	0	0	0	0.0	0.0	0.0	96	17	0.285714285714	72.8333333333	14.0	0.203447288006	0	0	0	0.0	0.0	0.0	-4	-1	0.178571428571	-23.0	-4.5	-0.0231676003735	272	57	0.105263157895	182.0	38.75	0.0407388663968	-4	-1	-0.0357142857143	-12.0	-2.33333333333	-0.0782488753077	285	56	0.162790697674	232.166666667	49.0	0.0773062386929	
微信公众平台文章美化	91	20	0.444444444444	73.8	15.4	0.334236874237	234	51	0.195652173913	165.6	36.4	0.114173800393	72	16	0.4	59.8	12.6	0.322820512821	242	54	0.166666666667	183.4	41.2	0.113247863248	94	19	0.411764705882	86.6666666667	17.0	0.306413343565	240	50	0.25	118.833333333	23.0	0.0672727272727	83	16	0.666666666667	59.75	11.5	0.429166666667	240	48	0.145833333333	117.5	23.5	0.0581974637681	-3	1	0.0326797385621	-12.8666666667	-1.6	0.0278235306718	-6	1	-0.054347826087	46.7666666667	13.4	0.0469010731204	-11	0	-0.266666666667	0.05	1.1	-0.106346153846	2	6	0.0208333333333	65.9	17.7	0.0550503994797	
cad2010激活码	63	13	0.153846153846	33.25	6.5	0.0741758241758	210	52	0.0769230769231	144.25	33.75	0.0417491515837	81	17	0.25	58.6666666667	10.3333333333	0.118778280543	212	54	0.0555555555556	159.833333333	35.6666666667	0.026270456503	52	11	0.25	34.8	6.6	0.148268398268	218	46	0.0869565217391	43.6	9.2	0.0173913043478	85	15	0.25	60.4	10.6	0.105238095238	0	0	0	0.0	0.0	0.0	11	2	-0.0961538461538	-1.55	-0.1	-0.0740925740926	-8	6	-0.0100334448161	100.65	24.55	0.0243578472359	-4	2	0.0	-1.73333333333	-0.266666666667	0.0135401853049	212	54	0.0555555555556	159.833333333	35.6666666667	0.026270456503	
北京地铁7号线东延	71	12	0.625	53.4	9.2	0.471666666667	223	54	0.16	133.2	29.8	0.0727407407407	90	18	0.555555555556	65.8	12.8	0.276349206349	226	50	0.133333333333	209.0	44.4	0.0658167723749	66	14	0.5	37.3333333333	7.33333333333	0.261904761905	692	144	0.263888888889	304.666666667	65.0	0.120642701525	94	20	0.454545454545	84.2857142857	16.1428571429	0.288706942107	228	56	0.148936170213	96.1428571429	21.5714285714	0.0455112896222	5	-2	0.125	16.0666666667	1.86666666667	0.209761904762	-469	-90	-0.103888888889	-171.466666667	-35.2	-0.0479019607843	-4	-2	0.10101010101	-18.4857142857	-3.34285714286	-0.0123577357578	-2	-6	-0.0156028368794	112.857142857	22.8285714286	0.0203054827527	
手机窃监听器专卖	89	19	0.210526315789	73.5	15.0	0.13091440723	232	55	0.0566037735849	219.75	48.25	0.0235040902494	88	17	0.111111111111	64.8333333333	12.5	0.0748129865777	276	55	0.133333333333	222.833333333	47.0	0.0579186940952	85	18	0.294117647059	69.3333333333	13.8333333333	0.175490196078	150	33	0.137931034483	72.8333333333	14.5	0.0480390107976	86	19	0.571428571429	67.0	14.0	0.387155388471	137	28	0.16	101.75	20.25	0.111428571429	4	1	-0.0835913312693	4.16666666667	1.16666666667	-0.0445757888482	82	22	-0.0813272608979	146.916666667	33.75	-0.0245349205483	2	-2	-0.460317460317	-2.16666666667	-1.5	-0.312342401893	139	27	-0.0266666666667	121.083333333	26.75	-0.0535098773334	
superchina+第三集+字幕	86	16	0.2	70.6666666667	12.3333333333	0.125607956858	226	51	0.0697674418605	191.833333333	43.0	0.0337082713673	80	24	0.0625	76.0	17.5	0.0407475490196	224	50	0.027027027027	188.0	44.75	0.0176727510615	83	17	0.545454545455	67.0	12.6	0.343077837195	0	0	0	0.0	0.0	0.0	84	16	0.416666666667	66.8	13.0	0.166515151515	195	39	0.179487179487	39.0	7.8	0.0358974358974	3	-1	-0.345454545455	3.66666666667	-0.266666666667	-0.217469880338	226	51	0.0697674418605	191.833333333	43.0	0.0337082713673	-4	8	-0.354166666667	9.2	4.5	-0.125767602496	29	11	-0.15246015246	149.0	36.95	-0.018224684836	
蓝多多星际精灵全集	91	17	0.666666666667	59.3333333333	11.6666666667	0.529411764706	507	99	0.148148148148	347.0	73.6666666667	0.0824585726547	92	20	0.769230769231	72.8571428571	14.8571428571	0.477948649095	275	56	0.28125	176.0	40.0	0.156685104112	63	14	0.454545454545	55.3333333333	12.0	0.391774891775	0	0	0	0.0	0.0	0.0	95	20	0.769230769231	75.2857142857	15.1428571429	0.520881492089	240	53	0.11320754717	63.0	12.1428571429	0.0251010781671	28	3	0.212121212121	4.0	-0.333333333333	0.137636872931	507	99	0.148148148148	347.0	73.6666666667	0.0824585726547	-3	0	0.0	-2.42857142857	-0.285714285714	-0.0429328429937	35	3	0.16804245283	113.0	27.8571428571	0.131584025944	
神堂峪自然风景区	89	18	0.705882352941	57.4	11.0	0.574509803922	329	70	0.195652173913	201.2	42.0	0.0971305662664	90	18	0.588235294118	69.4	14.4	0.410980392157	291	59	0.322580645161	188.2	38.8	0.177010793188	48	9	0.666666666667	40.3333333333	7.0	0.592592592593	243	40	0.454545454545	167.0	26.6666666667	0.218181818182	92	21	0.666666666667	49.1428571429	11.0	0.270348139256	682	140	0.242857142857	117.428571429	24.1428571429	0.034693877551	41	9	0.0392156862745	17.0666666667	4.0	-0.018082788671	86	30	-0.258893280632	34.2	15.3333333333	-0.121051251915	-2	-3	-0.078431372549	20.2571428571	3.4	0.140632252901	-391	-81	0.0797235023041	70.7714285714	14.6571428571	0.142316915637	
南京曙光硅烷化工有限公司	91	18	1.0	64.1666666667	10.5	0.65873015873	227	44	0.297297297297	179.333333333	34.5	0.175870902615	53	9	0.714285714286	44.0	7.5	0.638888888889	229	44	0.214285714286	151.25	28.25	0.13561133988	90	16	1.0	68.4	11.6	0.550952380952	238	44	0.2	108.0	20.0	0.110509977827	94	17	0.625	67.4	12.4	0.390546218487	225	43	0.232558139535	89.4	16.4	0.0824090638044	1	2	0.0	-4.23333333333	-1.1	0.107777777778	-11	0	0.0972972972973	71.3333333333	14.5	0.065360924788	-41	-8	0.0892857142857	-23.4	-4.9	0.248342670401	4	1	-0.0182724252492	61.85	11.85	0.0532022760752	
广告合同范本	50	9	0.571428571429	36.2	5.6	0.377619047619	228	50	0.230769230769	201.8	43.4	0.0844902174088	41	9	1.0	27.8	4.6	0.414444444444	229	49	0.184210526316	208.6	41.6	0.0867181145431	38	7	0.5	29.2	4.6	0.382380952381	240	49	0.025641025641	143.0	26.0	0.0139717425432	60	14	0.363636363636	41.2	8.2	0.210822510823	677	126	0.111111111111	263.6	49.6	0.0772899728997	12	2	0.0714285714286	7.0	1.0	-0.0047619047619	-12	1	0.205128205128	58.8	17.4	0.0705184748657	-19	-5	0.636363636364	-13.4	-3.6	0.203621933622	-448	-77	0.0730994152047	-55.0	-8.0	0.0094281416434	
逆战怎么刷死神镰刀	78	16	0.625	63.2	12.6	0.374188311688	233	56	0.148148148148	179.4	43.0	0.0742010582011	83	21	0.615384615385	68.6	14.4	0.386813186813	313	82	0.120689655172	228.6	57.2	0.0658940285955	64	14	0.714285714286	50.0	10.75	0.513392857143	0	0	0	0.0	0.0	0.0	82	21	0.555555555556	63.8333333333	14.0	0.374041005291	0	0	0	0.0	0.0	0.0	14	2	-0.0892857142857	13.2	1.85	-0.139204545455	233	56	0.148148148148	179.4	43.0	0.0742010582011	1	0	0.0598290598291	4.76666666667	0.4	0.0127721815222	313	82	0.120689655172	228.6	57.2	0.0658940285955	
龙口最新招聘信息	89	18	0.666666666667	71.0	14.3333333333	0.505698005698	228	44	0.375	117.666666667	22.6666666667	0.231060606061	91	19	0.421052631579	74.8571428571	14.5714285714	0.32979139024	232	44	0.324324324324	212.0	40.1428571429	0.217555559661	95	22	0.642857142857	84.5	17.1666666667	0.464233450302	238	45	0.318181818182	150.666666667	28.3333333333	0.184480051432	92	19	0.583333333333	60.25	12.25	0.389254385965	715	148	0.4	339.75	68.5	0.225068546808	-6	-4	0.0238095238095	-13.5	-2.83333333333	0.0414645553964	-10	-1	0.0568181818182	-33.0	-5.66666666667	0.0465805546283	-1	0	-0.162280701754	14.6071428571	2.32142857143	-0.0594629957246	-483	-104	-0.0756756756757	-127.75	-28.3571428571	-0.00751298714685	
火线精英隐身外挂	84	17	0.5	56.4	11.4	0.355500381971	246	55	0.16	196.0	45.0	0.113272595329	88	19	0.555555555556	77.2	15.6	0.338052975576	223	53	0.139534883721	215.8	46.4	0.0828080796519	92	20	0.5	73.0	15.0	0.366319444444	240	47	0.0425531914894	60.0	11.75	0.0106382978723	95	20	0.4	81.1666666667	16.3333333333	0.278679463238	240	45	0.266666666667	130.0	24.1666666667	0.1087439435	-8	-3	0.0	-16.6	-3.6	-0.0108190624735	6	8	0.117446808511	136.0	33.25	0.102634297457	-7	-1	0.155555555556	-3.96666666667	-0.733333333333	0.0593735123379	-17	8	-0.127131782946	85.8	22.2333333333	-0.0259358638482	
民间非营利组织会计制度	90	18	1.0	64.2	10.4	0.512043512044	490	91	0.186046511628	280.6	52.8	0.130919929138	88	15	1.0	62.6	9.8	0.487599067599	260	54	0.268292682927	231.4	44.2	0.169987725348	79	13	1.0	51.8	8.2	0.594871794872	237	43	0.119047619048	141.0	25.2	0.0570483213138	92	18	0.666666666667	51.25	9.0	0.305555555556	655	103	0.300970873786	280.5	45.25	0.16498630819	11	5	0.0	12.4	2.2	-0.0828282828283	253	48	0.0669988925803	139.6	27.6	0.0738716078243	-4	-3	0.333333333333	11.35	0.8	0.182043512044	-395	-49	-0.0326781908596	-49.1	-1.05	0.00500141715772	
让我听懂你的语言简谱	49	11	0.777777777778	43.0	10.5	0.671717171717	204	51	0.275862068966	131.25	31.75	0.180146159711	91	20	1.0	65.3333333333	14.5	0.601525802629	223	61	0.411764705882	186.166666667	49.1666666667	0.240927532118	95	22	0.875	52.5	12.6666666667	0.648695286195	215	47	0.276595744681	64.8333333333	13.8333333333	0.0831363278172	95	21	1.0	67.5	16.25	0.509068627451	63	14	0.428571428571	15.75	3.5	0.107142857143	-46	-11	-0.0972222222222	-9.5	-2.16666666667	0.0230218855219	-11	4	-0.000733675715334	66.4166666667	17.9166666667	0.097009831894	-4	-1	0.0	-2.16666666667	-1.75	0.0924571751778	160	47	-0.0168067226891	170.416666667	45.6666666667	0.133784674975	
