@relation output

@attribute char_length numeric
@attribute word_length numeric
@attribute baidu_vertical_types_number numeric
@attribute baidu_vertical_results_number numeric
@attribute baidu_vertical_results_area_fraction numeric
@attribute baidu_total_images_number numeric
@attribute baidu_total_images_area_fraction numeric
@attribute baidu_rank_by_type_1 numeric
@attribute baidu_position_y_1 numeric
@attribute baidu_height_1 numeric
@attribute baidu_distance_by_type_1 numeric
@attribute baidu_title_char_length_1 numeric
@attribute baidu_title_word_length_1 numeric
@attribute baidu_title_matches_1 numeric
@attribute baidu_snippet_char_length_1 numeric
@attribute baidu_snippet_word_length_1 numeric
@attribute baidu_snippet_matches_1 numeric
@attribute baidu_vertical_type_1 {forum,encyclopedia,image_text,organic,video,reading,download,others,image,news,experience,gps_map}
@attribute baidu_images_number_1 numeric
@attribute baidu_images_area_fraction_1 numeric
@attribute baidu_is_vertical_1 numeric
@attribute baidu_is_identical_url_1 numeric
@attribute baidu_had_image_1 numeric
@attribute sogou_vertical_types_number numeric
@attribute sogou_vertical_results_number numeric
@attribute sogou_vertical_results_area_fraction numeric
@attribute sogou_total_images_number numeric
@attribute sogou_total_images_area_fraction numeric
@attribute sogou_rank_by_type_1 numeric
@attribute sogou_position_y_1 numeric
@attribute sogou_height_1 numeric
@attribute sogou_distance_by_type_1 numeric
@attribute sogou_title_char_length_1 numeric
@attribute sogou_title_word_length_1 numeric
@attribute sogou_title_matches_1 numeric
@attribute sogou_snippet_char_length_1 numeric
@attribute sogou_snippet_word_length_1 numeric
@attribute sogou_snippet_matches_1 numeric
@attribute sogou_vertical_type_1 {organic,image_text,download,others,video,reading,forum,experience,image,news,encyclopedia,gps_map}
@attribute sogou_images_number_1 numeric
@attribute sogou_images_area_fraction_1 numeric
@attribute sogou_is_vertical_1 numeric
@attribute sogou_is_identical_url_1 numeric
@attribute sogou_had_image_1 numeric
@attribute delta_vertical_types_number numeric
@attribute delta_vertical_results_number numeric
@attribute delta_vertical_results_area_fraction numeric
@attribute delta_total_images_number numeric
@attribute delta_total_images_area_fraction numeric
@attribute delta_position_y_1 numeric
@attribute delta_height_1 numeric
@attribute delta_title_char_length_1 numeric
@attribute delta_title_word_length_1 numeric
@attribute delta_title_matches_1 numeric
@attribute delta_snippet_char_length_1 numeric
@attribute delta_snippet_word_length_1 numeric
@attribute delta_snippet_matches_1 numeric
@attribute delta_images_number_1 numeric
@attribute delta_images_area_fraction_1 numeric
@attribute delta_is_vertical_1 numeric
@attribute delta_is_identical_url_1 numeric
@attribute delta_had_image_1 numeric
@attribute preference {different,tie}

@data
22,5,3,7,0.792007,9,0.148226,1,5,129,0,47,11,4,333,76,4,video,1,0.158655,1,1,1,2,6,0.728395,5,0.088023,1,5,206,0,41,9,5,0,0,0,video,4,0.396258,1,0,1,1,1,0.063611,4,0.060203,0,-77,6,2,-1,333,76,4,-3,-0.237602,0,1,0,different
21,4,1,1,0.180064,0,0,1,5,85,0,33,7,3,227,45,4,organic,0,0,0,1,0,4,6,0.69258,0,0,1,5,178,0,28,6,4,0,0,0,reading,0,0,1,0,0,-3,-5,-0.512515,0,0,0,-93,5,1,-1,227,45,4,0,0,-1,1,0,different
15,2,3,8,0.844465,6,0.092597,1,5,109,0,68,13,3,232,46,2,image_text,1,0.154753,1,1,1,3,8,0.847636,4,0.056354,1,5,122,0,48,10,1,53,17,0,others,0,0,1,0,0,0,0,-0.003171,2,0.036243,0,-13,20,3,2,179,29,2,1,0.154753,0,1,1,different
27,5,3,10,1,1,0.01386,1,5,109,0,53,10,3,220,53,8,image_text,1,0.154753,1,0,1,5,10,1,1,0.013564,1,5,90,0,67,14,5,0,0,0,experience,0,0,1,0,0,-2,0,0,0,0.000297,0,19,-14,-4,-2,220,53,8,1,0.154753,0,0,1,different
9,1,6,9,0.944661,6,0.077605,1,5,223,0,60,12,1,65,15,1,download,0,0,1,0,0,5,8,0.850129,0,0,1,5,146,0,23,5,1,279,57,6,others,0,0,1,0,0,1,1,0.094532,6,0.077605,0,77,37,7,0,-214,-42,-5,0,0,0,0,0,different
24,3,3,3,0.447539,1,0.015662,1,5,268,0,56,13,3,0,0,0,others,0,0,1,0,0,4,5,0.598708,0,0,1,5,156,0,47,9,3,0,0,0,reading,0,0,1,0,0,-1,-2,-0.151169,1,0.015662,0,112,9,4,0,0,0,0,0,0,0,0,0,different
18,3,3,9,0.931946,12,0.187993,1,5,210,0,52,10,3,0,0,0,video,4,0.389839,1,0,1,3,7,0.746602,4,0.079252,1,5,206,0,37,7,3,0,0,0,video,4,0.396258,1,0,1,0,2,0.185344,8,0.108741,0,4,15,3,0,0,0,0,0,-0.006419,0,0,0,tie
18,3,3,4,0.504373,2,0.050489,1,5,169,0,13,3,1,506,105,13,encyclopedia,1,0.186314,1,0,1,5,8,0.884462,3,0.047336,1,5,230,0,54,12,3,0,0,0,forum,0,0,1,0,0,-2,-4,-0.380089,-1,0.003154,0,-61,-41,-9,-2,506,105,13,1,0.186314,0,0,1,different
36,6,3,5,0.644759,1,0.017027,1,5,129,0,31,6,4,331,68,15,encyclopedia,1,0.158655,1,0,1,3,10,1,0,0,1,5,178,0,40,8,4,0,0,0,reading,0,0,1,0,0,0,-5,-0.355241,1,0.017027,0,-49,-9,-2,0,331,68,15,1,0.158655,0,0,1,different
31,6,2,9,0.929694,12,0.185283,1,5,230,0,65,13,8,0,0,0,video,4,0.35594,1,0,1,3,6,0.710241,6,0.098258,1,5,223,0,50,10,6,0,0,0,video,4,0.36605,1,0,1,-1,3,0.219452,6,0.087026,0,7,15,3,2,0,0,0,0,-0.01011,0,0,0,different
9,1,3,3,0.417925,3,0.060216,1,5,185,0,34,6,1,204,41,3,forum,0,0,1,0,0,4,8,0.873547,4,0.086596,1,5,113,0,16,3,1,0,0,0,others,0,0,1,0,0,-1,-5,-0.455622,-1,-0.02638,0,72,18,3,0,204,41,3,0,0,0,0,0,different
12,2,4,7,0.776903,6,0.101139,1,5,107,0,77,16,2,230,52,2,forum,0,0,1,0,0,4,7,0.775966,1,0.015613,1,5,134,0,86,18,2,0,0,0,forum,0,0,1,0,0,0,0,0.000937,5,0.085526,0,-27,-9,-2,0,230,52,2,0,0,0,0,0,different
24,5,2,4,0.497041,0,0,1,5,111,0,84,15,5,0,0,0,forum,0,0,1,0,0,2,4,0.520076,0,0,1,5,87,0,46,10,5,213,50,10,organic,0,0,0,1,0,0,0,-0.023035,0,0,0,24,38,5,0,-213,-50,-10,0,0,1,-1,0,tie
18,4,3,8,0.862237,1,0.013669,1,5,131,0,88,20,2,0,0,0,forum,0,0,1,0,0,3,3,0.48995,1,0.002056,1,5,87,0,50,12,6,216,42,6,organic,0,0,0,1,0,0,5,0.372287,0,0.011614,0,44,38,8,-4,-216,-42,-6,0,0,1,-1,0,different
15,3,3,7,0.779412,0,0,1,5,188,0,32,7,2,220,56,6,reading,0,0,1,0,0,4,8,0.861022,1,0.014528,1,5,178,0,29,7,3,0,0,0,reading,0,0,1,0,0,-1,-1,-0.081611,-1,-0.014528,0,10,3,0,-1,220,56,6,0,0,0,0,0,different
21,3,3,8,0.85022,9,0.153442,1,5,148,0,28,5,3,223,53,3,reading,0,0,1,0,0,4,10,1,14,0.134515,1,5,394,0,61,13,2,190,45,3,others,8,0.414361,1,0,1,-1,-2,-0.14978,-5,0.018927,0,-246,-33,-8,1,33,8,0,-8,-0.414361,0,0,-1,different
23,6,4,9,0.936425,8,0.131714,1,5,209,0,51,11,4,355,74,9,others,1,0.173254,1,0,1,3,9,1,0,0,1,5,244,0,23,6,4,0,0,0,video,0,0,1,0,0,1,0,-0.063575,8,0.131714,0,-35,28,5,0,355,74,9,1,0.173254,0,0,1,different
15,2,4,7,0.774735,5,0.084042,1,5,85,0,50,8,2,206,42,3,organic,0,0,0,1,0,4,10,1,4,0.063624,1,5,90,0,50,8,2,0,0,0,image_text,0,0,1,1,0,0,-3,-0.225265,1,0.020419,0,-5,0,0,0,206,42,3,0,0,-1,0,0,different
18,3,4,8,0.862903,8,0.102448,1,5,229,0,22,5,4,0,0,0,forum,1,0.045657,1,1,1,5,7,0.821349,3,0.044952,1,5,235,0,22,5,4,0,0,0,forum,1,0.115157,1,1,1,-1,1,0.041554,5,0.057496,0,-6,0,0,0,0,0,0,0,-0.0695,0,0,0,tie
33,6,2,9,0.91357,11,0.180398,1,5,210,0,67,13,7,0,0,0,video,4,0.389839,1,0,1,1,8,0.83617,0,0,1,5,92,0,94,18,4,0,0,0,video,0,0,1,0,0,1,1,0.0774,11,0.180398,0,118,-27,-5,3,0,0,0,4,0.389839,0,0,1,different
9,2,3,6,0.699295,5,0.071892,1,5,226,0,22,6,3,0,0,0,forum,1,0.046263,1,0,1,3,6,0.739521,1,0.013615,1,5,233,0,16,5,3,0,0,0,forum,0,0,1,1,0,0,0,-0.040226,4,0.058278,0,-7,6,1,0,0,0,0,1,0.046263,0,-1,1,tie
18,3,1,2,0.228571,2,0.037073,1,5,85,0,32,7,2,220,43,2,organic,0,0,0,0,0,3,8,0.849741,0,0,1,5,112,0,24,4,1,0,0,0,others,0,0,1,1,0,-2,-6,-0.62117,2,0.037073,0,-27,8,3,1,220,43,2,0,0,-1,-1,0,different
18,3,4,4,0.623894,2,0.025874,1,5,370,0,0,0,0,0,0,0,others,0,0,1,0,0,4,7,0.879834,2,0.025123,1,5,408,0,54,11,3,325,73,1,others,0,0,1,0,0,0,-3,-0.25594,0,0.000751,0,-38,-54,-11,-3,-325,-73,-1,0,0,0,0,0,different
25,5,3,8,0.842447,7,0.109431,1,5,111,0,71,15,4,153,42,5,image_text,1,0.151964,1,0,1,5,8,0.8283,1,0.01415,1,24,121,0,47,9,4,0,0,0,experience,0,0,1,0,0,-2,0,0.014146,6,0.095281,-19,-10,24,6,0,153,42,5,1,0.151964,0,0,1,different
24,3,3,8,0.840675,7,0.114034,1,5,109,0,91,17,6,232,46,8,image_text,1,0.154753,1,0,1,3,8,0.845471,3,0.072101,1,5,87,0,90,18,3,222,52,5,organic,0,0,0,0,0,0,0,-0.004796,4,0.041934,0,22,1,-1,3,10,-6,3,1,0.154753,1,0,1,different
21,3,1,1,0.124714,1,0.0193,1,5,85,0,81,17,3,213,38,3,organic,0,0,0,0,0,3,6,0.678967,4,0.075304,1,5,90,0,88,18,4,0,0,0,image_text,0,0,1,0,0,-2,-5,-0.554253,-3,-0.056004,0,-5,-7,-1,-1,213,38,3,0,0,-1,0,0,different
18,3,2,8,0.879433,16,0.32069,1,5,492,0,44,9,4,0,0,0,image,9,0.679058,1,0,1,3,8,0.870728,9,0.125529,1,5,103,0,32,7,3,29,8,1,others,0,0,1,0,0,-1,0,0.008705,7,0.195161,0,389,12,2,1,-29,-8,-1,9,0.679058,0,0,1,different
30,5,3,10,1,13,0.192804,1,5,110,0,65,12,5,195,41,7,image_text,1,0.153346,1,0,1,3,7,0.785778,4,0.072559,1,5,206,0,49,9,5,0,0,0,video,4,0.396258,1,0,1,0,3,0.214222,9,0.120245,0,-96,16,3,0,195,41,7,-3,-0.242912,0,0,0,different
35,7,2,5,0.58577,4,0.065762,1,5,109,0,86,20,9,214,59,16,image_text,1,0.154753,1,0,1,2,6,0.617582,0,0,1,5,87,0,83,19,9,228,48,16,organic,0,0,0,0,0,0,-1,-0.031812,4,0.065762,0,22,3,1,0,-14,11,0,1,0.154753,1,0,1,tie
27,6,5,10,1,15,0.201488,1,5,243,0,34,8,6,0,0,0,experience,4,0.3406,1,1,1,3,9,0.916104,1,0.01754,1,5,90,0,34,8,6,0,0,0,experience,0,0,1,1,0,2,1,0.083896,14,0.183948,0,153,0,0,0,0,0,0,4,0.3406,0,0,1,tie
12,2,3,3,0.409136,3,0.068343,1,5,85,0,88,18,4,225,50,6,organic,0,0,0,0,0,4,6,0.691763,2,0.032222,1,5,87,0,94,19,4,233,45,4,organic,0,0,0,0,0,-1,-3,-0.282627,1,0.036122,0,-2,-6,-1,0,-8,5,2,0,0,0,0,0,different
21,3,3,5,0.543774,3,0.049226,1,5,111,0,78,18,3,167,39,4,image_text,1,0.151964,1,0,1,2,4,0.483539,0,0,1,5,178,0,74,17,1,0,0,0,forum,0,0,1,0,0,1,1,0.060235,3,0.049226,0,-67,4,1,2,167,39,4,1,0.151964,0,0,1,different
21,4,3,8,0.859027,10,0.160447,1,5,192,0,84,17,4,188,45,11,others,4,0.467792,1,1,1,3,9,0.921692,2,0.032744,1,5,118,0,70,13,1,0,0,0,image_text,1,0.154707,1,0,1,0,-1,-0.062665,8,0.127704,0,74,14,4,3,188,45,11,3,0.313084,0,1,0,different
15,3,5,9,0.933852,5,0.074036,1,5,114,0,80,21,2,152,37,2,download,1,0.147965,1,0,1,5,10,1,0,0,1,5,118,0,80,16,3,0,0,0,download,0,0,1,0,0,0,-1,-0.066148,5,0.074036,0,-4,0,5,-1,152,37,2,1,0.147965,0,0,1,different
27,4,1,2,0.303279,0,0,1,5,188,0,48,10,2,210,53,5,reading,0,0,1,0,0,3,3,0.499589,1,0.014946,1,5,178,0,45,10,2,0,0,0,reading,0,0,1,0,0,-2,-1,-0.19631,-1,-0.014946,0,10,3,0,0,210,53,5,0,0,0,0,0,different
26,5,3,9,0.912866,11,0.169293,1,5,109,0,75,19,4,178,39,8,image_text,1,0.154753,1,0,1,3,10,1,0,0,1,5,192,0,69,15,2,0,0,0,others,0,0,1,0,0,0,-1,-0.087134,11,0.169293,0,-83,6,4,2,178,39,8,1,0.154753,0,0,1,different
22,5,4,7,0.784446,7,0.100474,1,5,85,0,64,16,8,222,51,3,organic,0,0,0,1,0,4,9,0.923951,3,0.04719,1,5,128,0,82,20,8,0,0,0,others,1,0.120227,1,0,1,0,-2,-0.139505,4,0.053284,0,-43,-18,-4,0,222,51,3,-1,-0.120227,-1,1,-1,different
9,1,5,9,0.938001,10,0.23148,1,5,129,0,16,3,1,326,62,2,encyclopedia,1,0.158655,1,0,1,7,9,0.960669,11,0.135834,1,5,113,0,16,3,1,0,0,0,encyclopedia,0,0,1,0,0,-2,0,-0.022668,-1,0.095645,0,16,0,0,0,326,62,2,1,0.158655,0,0,1,different
18,2,4,5,0.632988,6,0.100606,1,5,261,0,25,4,2,0,0,0,experience,4,0.31711,1,1,1,4,5,0.642564,4,0.065251,1,5,90,0,75,15,5,0,0,0,image_text,0,0,1,1,0,0,0,-0.009576,2,0.035355,0,171,-50,-11,-3,0,0,0,4,0.31711,0,0,1,different
30,6,3,4,0.48599,3,0.05237,1,5,189,0,83,21,4,103,28,4,forum,1,0.089249,1,0,1,2,6,0.639752,0,0,1,5,87,0,96,21,4,237,50,8,organic,0,0,0,0,0,1,-2,-0.153761,3,0.05237,0,102,-13,0,0,-134,-22,-4,1,0.089249,1,0,1,different
30,5,4,9,0.932109,7,0.106525,1,5,243,0,48,11,4,0,0,0,experience,4,0.3406,1,0,1,6,9,0.928395,5,0.07985,1,5,254,0,43,8,4,0,0,0,experience,4,0.321374,1,0,1,-2,0,0.003714,2,0.026675,0,-11,5,3,0,0,0,0,0,0.019226,0,0,0,tie
9,2,5,9,0.937269,9,0.124321,1,5,243,0,36,8,1,0,0,0,experience,4,0.3406,1,0,1,5,9,0.92545,4,0.098799,1,5,90,0,25,6,1,0,0,0,experience,0,0,1,1,0,0,0,0.01182,5,0.025523,0,153,11,2,0,0,0,0,4,0.3406,0,-1,1,tie
18,4,5,10,1,14,0.166544,1,5,340,0,33,7,4,0,0,0,others,3,0.092253,1,0,1,6,10,1,9,0.116301,1,5,90,0,31,7,4,0,0,0,experience,0,0,1,1,0,-1,0,0,5,0.050243,0,250,2,0,0,0,0,0,3,0.092253,0,-1,1,different
18,2,4,6,0.730373,8,0.129487,1,5,120,0,81,16,2,226,57,0,video,1,0.170555,1,0,1,5,10,1,7,0.089404,1,5,262,0,32,6,2,330,63,12,others,0,0,1,0,0,-1,-4,-0.269627,1,0.040082,0,-142,49,10,0,-104,-6,-12,1,0.170555,0,0,1,different
21,3,2,4,0.530819,7,0.128489,1,5,210,0,55,10,3,0,0,0,video,4,0.389839,1,0,1,4,6,0.708703,4,0.072495,1,5,118,0,89,16,11,0,0,0,others,0,0,1,0,0,-2,-2,-0.177885,3,0.055994,0,92,-34,-6,-8,0,0,0,4,0.389839,0,0,1,different
18,3,6,8,0.903561,12,0.238427,1,5,109,0,81,15,6,209,46,9,image_text,1,0.154753,1,1,1,6,8,0.883534,9,0.158579,1,5,206,0,37,7,3,0,0,0,video,4,0.396258,1,0,1,0,0,0.020027,3,0.079848,0,-97,44,8,3,209,46,9,-3,-0.241505,0,1,0,different
25,8,2,2,0.258977,2,0.034996,1,5,129,0,77,17,2,98,21,0,others,1,0.118556,1,0,1,3,8,0.829077,1,0.017867,1,5,92,0,74,15,2,0,0,0,video,0,0,1,0,0,-1,-6,-0.570099,1,0.017129,0,37,3,2,0,98,21,0,1,0.118556,0,0,1,different
21,4,4,9,0.936282,10,0.137912,1,5,205,0,34,8,1,246,52,1,forum,0,0,1,0,0,3,8,0.853535,0,0,1,5,90,0,74,15,4,0,0,0,image_text,0,0,1,1,0,1,1,0.082747,10,0.137912,0,115,-40,-7,-3,246,52,1,0,0,0,-1,0,different
22,6,5,8,0.868726,8,0.127476,1,5,230,0,56,13,7,0,0,0,video,4,0.35594,1,0,1,3,8,0.843384,2,0.041204,1,5,90,0,68,13,3,0,0,0,image_text,0,0,1,0,0,2,0,0.025342,6,0.086272,0,140,-12,0,4,0,0,0,4,0.35594,0,0,1,different
12,2,3,6,0.699559,8,0.12342,1,5,188,0,32,7,1,221,52,1,reading,0,0,1,0,0,4,9,0.920981,1,0.016521,1,5,178,0,26,6,2,0,0,0,reading,0,0,1,0,0,-1,-3,-0.221421,7,0.1069,0,10,6,1,-1,221,52,1,0,0,0,0,0,different
27,4,3,7,0.777293,3,0.044196,1,5,185,0,40,7,4,0,0,0,others,0,0,1,0,0,5,7,0.779374,1,0.015375,1,5,87,0,40,7,4,240,57,6,organic,0,0,0,1,0,-2,0,-0.002082,2,0.02882,0,98,0,0,0,-240,-57,-6,0,0,1,-1,0,different
12,2,6,10,1,14,0.208071,1,5,239,0,31,6,2,0,0,0,image,5,0.435714,1,0,1,6,9,0.929383,4,0.092326,1,5,217,0,19,4,2,381,65,28,image,4,0.524173,1,0,1,0,1,0.070617,10,0.115745,0,22,12,2,0,-381,-65,-28,1,-0.088458,0,0,0,different
27,4,4,9,0.933801,9,0.155894,1,5,214,0,61,13,4,381,88,4,others,1,0.169206,1,0,1,3,9,0.934537,2,0.039953,1,5,220,0,58,11,4,318,67,2,others,1,0.158678,1,0,1,1,0,-0.000737,7,0.11594,0,-6,3,2,0,63,21,2,0,0.010528,0,0,0,different
18,5,5,8,0.864109,11,0.171934,1,5,129,0,50,12,4,194,48,12,forum,1,0.13076,1,0,1,5,6,0.727273,1,0.014255,1,5,162,0,37,9,4,0,0,0,experience,0,0,1,0,0,0,2,0.136836,10,0.157679,0,-33,13,3,0,194,48,12,1,0.13076,0,0,1,different
20,7,2,7,0.702778,6,0.093711,1,5,107,0,67,18,2,171,44,2,organic,0,0,0,1,0,3,6,0.673546,0,0,1,5,87,0,46,10,2,237,50,0,organic,0,0,0,1,0,-1,1,0.029232,6,0.093711,0,20,21,8,0,-66,-6,2,0,0,0,0,0,tie
24,3,3,10,1,3,0.05164,1,5,133,0,31,5,3,376,77,1,others,0,0,1,0,0,3,7,0.797831,3,0.082422,1,5,113,0,25,4,2,0,0,0,encyclopedia,0,0,1,0,0,0,3,0.202169,0,-0.030783,0,20,6,1,1,376,77,1,0,0,0,0,0,tie
30,6,5,9,0.933176,10,0.147463,1,5,243,0,49,9,5,0,0,0,experience,4,0.3406,1,0,1,4,8,0.834915,1,0.025675,1,5,90,0,76,14,6,0,0,0,image_text,0,0,1,0,0,1,1,0.098261,9,0.121787,0,153,-27,-5,-1,0,0,0,4,0.3406,0,0,1,different
18,3,5,9,0.909168,9,0.138037,1,5,109,0,57,12,1,215,51,1,image_text,1,0.154753,1,0,1,3,10,1,0,0,1,5,118,0,59,13,6,0,0,0,download,0,0,1,1,0,2,-1,-0.090832,9,0.138037,0,-9,-2,-1,-5,215,51,1,1,0.154753,0,-1,1,tie
30,6,1,4,0.460888,4,0.071324,1,5,85,0,52,10,6,231,56,6,organic,0,0,0,1,0,3,5,0.601283,1,0.016672,1,5,87,0,93,21,4,225,54,9,organic,0,0,0,0,0,-2,-1,-0.140395,3,0.054652,0,-2,-41,-11,2,6,2,-3,0,0,0,1,0,different
12,2,4,6,0.738663,6,0.119969,1,5,342,0,44,9,2,455,111,6,others,1,0.105877,1,0,1,5,7,0.678082,2,0.029473,1,10,282,0,61,14,2,0,0,0,video,2,0.137832,1,0,1,-1,-1,0.06058,4,0.090496,-5,60,-17,-5,0,455,111,6,-1,-0.031955,0,0,0,different
18,3,4,10,1,7,0.120602,1,5,102,0,50,10,4,0,0,0,others,0,0,1,0,0,4,8,0.857727,7,0.113176,1,5,118,0,56,11,5,0,0,0,image_text,1,0.154707,1,0,1,0,2,0.142273,0,0.007426,0,-16,-6,-1,-1,0,0,0,-1,-0.154707,0,0,-1,different
18,2,4,8,0.864326,7,0.120262,1,5,210,0,52,9,2,0,0,0,video,4,0.389839,1,0,1,5,8,0.8509,1,0.015586,1,5,90,0,98,22,4,0,0,0,image_text,0,0,1,0,0,-1,0,0.013426,6,0.104675,0,120,-46,-13,-2,0,0,0,4,0.389839,0,0,1,different
15,2,3,7,0.780928,5,0.091199,1,5,85,0,90,17,6,232,43,6,organic,0,0,0,0,0,3,9,0.933282,1,0.013949,1,5,144,0,69,15,2,0,0,0,reading,0,0,1,0,0,0,-2,-0.152354,4,0.077251,0,-59,21,2,4,232,43,6,0,0,-1,0,0,different
18,3,2,3,0.501675,1,0.014127,1,5,365,0,50,11,6,0,0,0,others,0,0,1,0,0,2,2,0.303303,1,0.018207,1,5,97,0,64,13,7,0,0,0,others,0,0,1,0,0,0,1,0.198372,0,-0.00408,0,268,-14,-2,-1,0,0,0,0,0,0,0,0,different
27,4,3,5,0.633621,7,0.114974,1,5,109,0,88,14,7,227,43,17,image_text,1,0.154753,1,1,1,6,6,0.695733,1,0.016873,1,5,112,0,88,14,7,0,0,0,others,0,0,1,1,0,-3,-1,-0.062112,6,0.098101,0,-3,0,0,0,227,43,17,1,0.154753,0,0,1,different
27,5,3,8,0.817562,6,0.089349,1,5,111,0,72,15,5,171,41,5,image_text,1,0.151964,1,0,1,2,7,0.828436,0,0,1,5,158,0,62,14,5,0,0,0,forum,0,0,1,0,0,1,1,-0.010874,6,0.089349,0,-47,10,1,0,171,41,5,1,0.151964,0,0,1,different
25,4,4,5,0.615732,4,0.081747,1,5,109,0,87,15,5,222,47,5,image_text,1,0.154753,1,0,1,4,10,1,4,0.03895,1,5,134,0,45,9,3,0,0,0,video,0,0,1,0,0,0,-5,-0.384268,0,0.042798,0,-25,42,6,2,222,47,5,1,0.154753,0,0,1,different
24,4,5,8,0.868852,6,0.079578,1,5,273,0,0,0,0,0,0,0,others,0,0,1,0,0,5,9,0.940857,4,0.053984,1,5,216,0,52,11,3,0,0,0,experience,3,0.283434,1,0,1,0,-1,-0.072004,2,0.025593,0,57,-52,-11,-3,0,0,0,-3,-0.283434,0,0,-1,tie
30,4,4,6,0.668616,10,0.140057,1,5,85,0,88,14,6,189,40,5,organic,0,0,0,0,0,4,5,0.611954,1,0.016226,1,5,87,0,74,16,4,227,45,8,organic,0,0,0,1,0,0,1,0.056662,9,0.123832,0,-2,14,-2,2,-38,-5,-3,0,0,0,-1,0,different
27,6,3,4,0.442013,1,0.018455,1,5,85,0,34,8,6,213,53,17,reading,0,0,1,0,0,2,3,0.385469,0,0,1,5,87,0,25,6,4,219,58,7,organic,0,0,0,0,0,1,1,0.056544,1,0.018455,0,-2,9,2,2,-6,-5,10,0,0,1,0,0,different
39,9,3,6,0.657603,4,0.067948,1,5,109,0,83,20,8,198,63,8,image_text,1,0.154753,1,0,1,3,6,0.692851,0,0,1,5,87,0,90,21,8,197,48,9,organic,0,0,0,0,0,0,0,-0.035248,4,0.067948,0,22,-7,-1,0,1,15,-1,1,0.154753,1,0,1,tie
25,5,5,9,0.935801,11,0.151606,1,5,210,0,59,12,5,0,0,0,video,4,0.389839,1,0,1,4,8,0.861355,2,0.016536,1,5,185,0,71,15,7,288,65,3,others,1,0.013857,1,0,1,1,1,0.074446,9,0.13507,0,25,-12,-3,-2,-288,-65,-3,3,0.375981,0,0,0,different
18,4,4,10,1,7,0.098034,1,5,110,0,25,6,3,301,69,5,others,0,0,1,0,0,6,8,0.887597,6,0.096559,1,5,113,0,16,4,2,0,0,0,encyclopedia,0,0,1,0,0,-2,2,0.112403,1,0.001476,0,-3,9,2,1,301,69,5,0,0,0,0,0,different
10,2,4,5,0.603512,7,0.114572,1,5,114,0,50,8,0,0,0,0,others,1,0.073371,1,0,1,5,8,0.883143,7,0.06973,1,5,123,0,55,10,0,0,0,0,others,1,0.015965,1,0,1,-1,-3,-0.279631,0,0.044842,0,-9,-5,-2,0,0,0,0,0,0.057407,0,0,0,different
23,3,4,8,0.828937,10,0.155709,1,5,111,0,88,19,1,165,38,1,image_text,1,0.151964,1,0,1,3,10,1,1,0.015817,1,5,112,0,90,17,1,0,0,0,forum,0,0,1,0,0,1,-2,-0.171063,9,0.139892,0,-1,-2,2,0,165,38,1,1,0.151964,0,0,1,different
9,1,6,9,0.947073,14,0.153393,1,5,129,0,16,3,1,236,64,2,encyclopedia,1,0.158655,1,0,1,4,10,1,4,0.04084,1,5,145,0,25,6,1,106,21,2,others,1,0.048201,1,0,1,2,-1,-0.052927,10,0.112553,0,-16,-9,-3,0,130,43,0,0,0.110455,0,0,0,different
16,3,3,9,0.92363,7,0.109321,1,5,120,0,81,20,6,159,38,12,download,1,0.170555,1,0,1,4,10,1,3,0.04769,1,5,90,0,84,20,5,0,0,0,image_text,0,0,1,0,0,-1,-1,-0.07637,4,0.061631,0,30,-3,0,1,159,38,12,1,0.170555,0,0,1,tie
11,2,3,9,0.924275,6,0.074014,1,5,107,0,28,8,2,211,50,1,organic,0,0,0,1,0,4,5,0.659091,2,0.02851,1,5,159,0,72,17,2,0,0,0,others,0,0,1,1,0,-1,4,0.265184,4,0.045504,0,-52,-44,-9,0,211,50,1,0,0,-1,0,0,different
30,5,3,10,1,11,0.180406,1,5,210,0,64,12,7,0,0,0,video,4,0.389839,1,0,1,3,10,1,9,0.142156,1,5,206,0,49,9,5,0,0,0,video,4,0.396258,1,0,1,0,0,0,2,0.03825,0,4,15,3,2,0,0,0,0,-0.006419,0,0,0,different
12,2,6,8,0.878745,8,0.114218,1,5,302,0,53,11,2,0,0,0,others,0,0,1,0,0,4,10,1,5,0.06795,1,5,262,0,26,6,2,297,66,12,others,0,0,1,0,0,2,-2,-0.121255,3,0.046268,0,40,27,5,0,-297,-66,-12,0,0,0,0,0,different
20,5,4,9,0.932325,10,0.152206,1,5,129,0,78,17,2,210,54,2,image_text,1,0.13076,1,0,1,3,10,1,1,0.016125,1,5,118,0,78,21,6,0,0,0,image_text,1,0.154707,1,0,1,1,-1,-0.067675,9,0.136081,0,11,0,-4,-4,210,54,2,0,-0.023947,0,0,0,tie
36,6,2,4,0.475848,0,0,1,5,188,0,43,8,6,218,52,16,reading,0,0,1,1,0,5,6,0.7,1,0.01568,1,5,87,0,36,6,6,236,49,4,organic,0,0,0,1,0,-3,-2,-0.224152,-1,-0.01568,0,101,7,2,0,-18,3,12,0,0,1,0,0,different
30,5,5,10,1,17,0.240183,1,5,243,0,37,7,5,0,0,0,experience,4,0.3406,1,1,1,3,10,1,2,0.028872,1,5,90,0,37,7,5,0,0,0,experience,0,0,1,1,0,2,0,0,15,0.211311,0,153,0,0,0,0,0,0,4,0.3406,0,0,1,tie
