query	baidu_reciprocal_of_the_rank_of_the_first_identical_url	baidu_average_of_reciprocal_of_the_rank_of_the_identical_urls	baidu_fraction_of_identical_urls_first_screen	baidu_had_identical_url_first_screen	baidu_fraction_of_identical_urls_other_screens	baidu_had_identical_url_other_screens	sogou_reciprocal_of_the_rank_of_the_first_identical_url	sogou_average_of_reciprocal_of_the_rank_of_the_identical_urls	sogou_fraction_of_identical_urls_first_screen	sogou_had_identical_url_first_screen	sogou_fraction_of_identical_urls_other_screens	sogou_had_identical_url_other_screens	delta_reciprocal_of_the_rank_of_the_first_identical_url	delta_average_of_reciprocal_of_the_rank_of_the_identical_urls	delta_fraction_of_identical_urls_first_screen	delta_had_identical_url_first_screen	delta_fraction_of_identical_urls_other_screens	delta_had_identical_url_other_screens	
qq空白名字复制	1.0	1.0	0.25	1	0.0	0	1.0	1.0	0.2	1	0.0	0	0.0	0.0	0.05	0	0.0	0	
开封驾校一点通科目四	0.333333333333	0.266666666667	0.4	1	0.0	0	0.25	0.196428571429	0.166666666667	1	0.25	1	0.0833333333333	0.0702380952381	0.233333333333	0	-0.25	-1	
dota地图	1.0	0.625	0.4	1	0.0	0	1.0	0.666666666667	0.4	1	0.0	0	0.0	-0.0416666666667	0.0	0	0.0	0	
excel快捷键大全	1.0	0.508333333333	0.8	1	0.0	0	1.0	0.377380952381	0.5	1	0.428571428571	1	0.0	0.130952380952	0.3	0	-0.428571428571	-1	
杀马特	0.333333333333	0.2	0.25	1	0.333333333333	1	0.333333333333	0.203703703704	0.0	0	0.375	1	0.0	-0.0037037037037	0.25	1	-0.0416666666667	0	
我的电脑没有声音怎么办	0.333333333333	0.333333333333	0.25	1	0.0	0	1.0	1.0	0.25	1	0.0	0	-0.666666666667	-0.666666666667	0.0	0	0.0	0	
丹麦天使	0.166666666667	0.154761904762	0.0	0	0.333333333333	1	0.333333333333	0.222222222222	0.333333333333	1	0.142857142857	1	-0.166666666667	-0.0674603174603	-0.333333333333	-1	0.190476190476	0	
360云盘+登录	1.0	1.0	0.2	1	0.0	0	1.0	1.0	0.333333333333	1	0.0	0	0.0	0.0	-0.133333333333	0	0.0	0	
亚索哪个皮肤好看	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
春晓舞蹈视频	0.333333333333	0.25	0.25	1	0.166666666667	1	1.0	0.625	0.5	1	0.0	0	-0.666666666667	-0.375	-0.25	0	0.166666666667	1	
linux+blast+的使用	1.0	0.625	0.333333333333	1	0.0	0	0.142857142857	0.133928571429	0.0	0	0.4	1	0.857142857143	0.491071428571	0.333333333333	1	-0.4	-1	
嫦娥一号	0.25	0.197619047619	0.0	0	0.428571428571	1	0.142857142857	0.126322751323	0.0	0	0.5	1	0.107142857143	0.0712962962963	0.0	0	-0.0714285714286	0	
2015+4月装修开工吉日	0.125	0.125	0.0	0	0.2	1	0.5	0.5	0.2	1	0.0	0	-0.375	-0.375	-0.2	-1	0.2	1	
防恐防暴知识	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
山东泰山	0.5	0.5	0.25	1	0.0	0	0.166666666667	0.166666666667	0.0	0	0.142857142857	1	0.333333333333	0.333333333333	0.25	1	-0.142857142857	-1	
先声药业	1.0	0.571428571429	0.2	1	0.2	1	1.0	0.571428571429	0.25	1	0.166666666667	1	0.0	0.0	-0.05	0	0.0333333333333	0	
海量资源下载站	1.0	0.6	0.4	1	0.0	0	0.5	0.305555555556	0.2	1	0.2	1	0.5	0.294444444444	0.2	0	-0.2	-1	
通报怎么写	0.125	0.125	0.0	0	0.2	1	0.142857142857	0.142857142857	0.0	0	0.142857142857	1	-0.0178571428571	-0.0178571428571	0.0	0	0.0571428571429	0	
广西中小学教师招聘	0.5	0.375	0.333333333333	1	0.142857142857	1	0.5	0.333333333333	0.25	1	0.166666666667	1	0.0	0.0416666666667	0.0833333333333	0	-0.0238095238095	0	
萱妍堂是传销吗	0.1	0.1	0.0	0	0.166666666667	1	0.2	0.2	0.0	0	0.166666666667	1	-0.1	-0.1	0.0	0	0.0	0	
代理ip	0.333333333333	0.242063492063	0.5	1	0.166666666667	1	0.2	0.151322751323	0.2	1	0.4	1	0.133333333333	0.0907407407407	0.3	0	-0.233333333333	0	
奥特曼格斗进化3小游戏	1.0	1.0	0.25	1	0.0	0	0.125	0.125	0.0	0	0.166666666667	1	0.875	0.875	0.25	1	-0.166666666667	-1	
你是我的眼+萧煌奇	0.111111111111	0.111111111111	0.0	0	0.142857142857	1	1.0	1.0	0.333333333333	1	0.0	0	-0.888888888889	-0.888888888889	-0.333333333333	-1	0.142857142857	1	
飓风营救3种子下载	0.2	0.2	0.2	1	0.0	0	1.0	1.0	0.2	1	0.0	0	-0.8	-0.8	0.0	0	0.0	0	
开智明目功	1.0	1.0	0.2	1	0.0	0	0.5	0.5	0.2	1	0.0	0	0.5	0.5	0.0	0	0.0	0	
珊瑚海海战	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
亲属关系证明	0.5	0.344444444444	0.5	1	0.0	0	1.0	0.566666666667	0.5	1	0.166666666667	1	-0.5	-0.222222222222	0.0	0	-0.166666666667	-1	
鹏华普天收益今日净值	0.166666666667	0.166666666667	0.166666666667	1	0.0	0	0.111111111111	0.111111111111	0.0	0	0.2	1	0.0555555555556	0.0555555555556	0.166666666667	1	-0.2	-1	
挖掘机表演	0.125	0.125	0.0	0	0.166666666667	1	0.111111111111	0.111111111111	0.0	0	0.111111111111	1	0.0138888888889	0.0138888888889	0.0	0	0.0555555555556	0	
a67手机电影mp4高清	0.5	0.5	0.2	1	0.0	0	0.333333333333	0.333333333333	0.2	1	0.0	0	0.166666666667	0.166666666667	0.0	0	0.0	0	
八门神器ios版	1.0	0.666666666667	0.4	1	0.0	0	1.0	0.75	0.4	1	0.0	0	0.0	-0.0833333333333	0.0	0	0.0	0	
喊麦词大全	0.25	0.175925925926	0.25	1	0.333333333333	1	0.333333333333	0.189814814815	0.2	1	0.4	1	-0.0833333333333	-0.0138888888889	0.05	0	-0.0666666666667	0	
郑多燕小红帽中文版	0.142857142857	0.133928571429	0.0	0	0.333333333333	1	0.333333333333	0.222222222222	0.0	0	0.25	1	-0.190476190476	-0.0882936507937	0.0	0	0.0833333333333	0	
爸爸去哪儿2+电影	0.166666666667	0.166666666667	0.0	0	0.166666666667	1	0.142857142857	0.142857142857	0.0	0	0.166666666667	1	0.0238095238095	0.0238095238095	0.0	0	0.0	0	
3dmax2012中文版免费下载	0.166666666667	0.145833333333	0.0	0	0.4	1	0.111111111111	0.105555555556	0.0	0	0.333333333333	1	0.0555555555556	0.0402777777778	0.0	0	0.0666666666667	0	
死飞视频	0.142857142857	0.142857142857	0.0	0	0.166666666667	1	0.333333333333	0.333333333333	0.25	1	0.0	0	-0.190476190476	-0.190476190476	-0.25	-1	0.166666666667	1	
简短的辞职后离别感言	0.2	0.155952380952	0.166666666667	1	0.5	1	0.5	0.287037037037	0.333333333333	1	0.25	1	-0.3	-0.131084656085	-0.166666666667	0	0.25	0	
韩束化妆品价格表	0.2	0.2	0.2	1	0.0	0	0.5	0.5	0.166666666667	1	0.0	0	-0.3	-0.3	0.0333333333333	0	0.0	0	
赛马二胡独奏简谱	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
我的世界刷怪笼怎么做	1.0	0.75	0.5	1	0.0	0	1.0	0.555555555556	0.2	1	0.2	1	0.0	0.194444444444	0.3	0	-0.2	-1	
买房注意事项	1.0	1.0	0.25	1	0.0	0	1.0	1.0	0.333333333333	1	0.0	0	0.0	0.0	-0.0833333333333	0	0.0	0	
小小的船儿歌视频	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
海灯传奇	0.125	0.125	0.0	0	0.166666666667	1	0.142857142857	0.142857142857	0.0	0	0.166666666667	1	-0.0178571428571	-0.0178571428571	0.0	0	0.0	0	
企业邮局	0.25	0.25	0.2	1	0.0	0	0.142857142857	0.142857142857	0.0	0	0.2	1	0.107142857143	0.107142857143	0.2	1	-0.2	-1	
动画片七原罪全集	0.125	0.125	0.0	0	0.142857142857	1	0.1	0.1	0.0	0	0.25	1	0.025	0.025	0.0	0	-0.107142857143	0	
狼图腾小说	0.2	0.15	0.0	0	0.333333333333	1	1.0	0.75	0.5	1	0.0	0	-0.8	-0.6	-0.5	-1	0.333333333333	1	
qq家园登陆	1.0	1.0	0.333333333333	1	0.0	0	0.142857142857	0.142857142857	0.0	0	0.2	1	0.857142857143	0.857142857143	0.333333333333	1	-0.2	-1	
卡盟名字	1.0	0.5	0.4	1	0.2	1	0.25	0.197619047619	0.25	1	0.333333333333	1	0.75	0.302380952381	0.15	0	-0.133333333333	0	
qq分组带符号带繁体字	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
大学毕业论文范文	0.166666666667	0.166666666667	0.0	0	0.166666666667	1	0.111111111111	0.111111111111	0.0	0	0.166666666667	1	0.0555555555556	0.0555555555556	0.0	0	0.0	0	
红烧鸡腿	0.2	0.15	0.0	0	0.25	1	0.142857142857	0.121428571429	0.0	0	0.333333333333	1	0.0571428571429	0.0285714285714	0.0	0	-0.0833333333333	0	
白云公园门票团购	0.2	0.2	0.2	1	0.0	0	0.5	0.5	0.2	1	0.0	0	-0.3	-0.3	0.0	0	0.0	0	
etf基金	0.111111111111	0.111111111111	0.0	0	0.125	1	0.25	0.25	0.2	1	0.0	0	-0.138888888889	-0.138888888889	-0.2	-1	0.125	1	
星光大道2005	0.333333333333	0.333333333333	0.0	0	0.125	1	0.142857142857	0.142857142857	0.0	0	0.166666666667	1	0.190476190476	0.190476190476	0.0	0	-0.0416666666667	0	
公务员辞职	0.5	0.3125	0.25	1	0.166666666667	1	0.5	0.416666666667	0.5	1	0.0	0	0.0	-0.104166666667	-0.25	0	0.166666666667	1	
英雄联盟领取头像	0.5	0.5	0.25	1	0.0	0	0.25	0.25	0.25	1	0.0	0	0.25	0.25	0.0	0	0.0	0	
心理学专业	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
古墓丽影9攻略	0.166666666667	0.145833333333	0.0	0	0.4	1	1.0	0.6	0.333333333333	1	0.0	0	-0.833333333333	-0.454166666667	-0.333333333333	-1	0.4	1	
高铁地图高清版	0.2	0.15	0.0	0	0.285714285714	1	0.25	0.1875	0.25	1	0.166666666667	1	-0.05	-0.0375	-0.25	-1	0.119047619048	0	
高效学习法	0.333333333333	0.291666666667	0.333333333333	1	0.142857142857	1	0.5	0.321428571429	0.2	1	0.2	1	-0.166666666667	-0.0297619047619	0.133333333333	0	-0.0571428571429	0	
你是我的姐妹电视剧	0.25	0.25	0.0	0	0.142857142857	1	0.125	0.125	0.0	0	0.166666666667	1	0.125	0.125	0.0	0	-0.0238095238095	0	
qq炫舞旅行挑战18期	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
极品太监猎美传奇	0.25	0.25	0.166666666667	1	0.0	0	0.2	0.2	0.166666666667	1	0.0	0	0.05	0.05	0.0	0	0.0	0	
道客巴巴怎么免费下载	0.2	0.169841269841	0.0	0	0.5	1	0.25	0.172619047619	0.25	1	0.333333333333	1	-0.05	-0.00277777777778	-0.25	-1	0.166666666667	0	
中铁四局五公司	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
时尚王	0.125	0.118055555556	0.0	0	0.285714285714	1	0.125	0.118055555556	0.0	0	0.333333333333	1	0.0	0.0	0.0	0	-0.047619047619	0	
轻松时刻	0.5	0.35	0.5	1	0.125	1	0.333333333333	0.266666666667	0.0	0	0.285714285714	1	0.166666666667	0.0833333333333	0.5	1	-0.160714285714	0	
环亚国际	0.5	0.5	0.333333333333	1	0.0	0	0.1	0.1	0.0	0	0.166666666667	1	0.4	0.4	0.333333333333	1	-0.166666666667	-1	
儿童游乐设备	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
历史上的今天4月11日	1.0	0.75	0.4	1	0.0	0	0.5	0.35	0.25	1	0.166666666667	1	0.5	0.4	0.15	0	-0.166666666667	-1	
陕西大正电器有限公司	0.5	0.5	0.166666666667	1	0.0	0	0.333333333333	0.333333333333	0.166666666667	1	0.0	0	0.166666666667	0.166666666667	0.0	0	0.0	0	
我的世界开服器下载	1.0	0.75	0.5	1	0.0	0	0.25	0.208333333333	0.2	1	0.2	1	0.75	0.541666666667	0.3	0	-0.2	-1	
2014年烟台中考数学试题及答案	0.5	0.5	0.2	1	0.0	0	0.25	0.25	0.2	1	0.0	0	0.25	0.25	0.0	0	0.0	0	
昆仑决最新比赛视频2015	0.142857142857	0.142857142857	0.0	0	0.166666666667	1	0.1	0.1	0.0	0	0.166666666667	1	0.0428571428571	0.0428571428571	0.0	0	0.0	0	
上海电子地图	0.5	0.294047619048	0.5	1	0.333333333333	1	0.5	0.302083333333	0.6	1	0.2	1	0.0	-0.00803571428571	-0.1	0	0.133333333333	0	
海底小纵队3	0.5	0.325396825397	0.666666666667	1	0.142857142857	1	0.5	0.325396825397	0.666666666667	1	0.166666666667	1	0.0	0.0	0.0	0	-0.0238095238095	0	
变废为宝手工制作房子	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
win7旗舰版永久激活工具	0.5	0.333333333333	0.25	1	0.166666666667	1	0.125	0.1125	0.0	0	0.333333333333	1	0.375	0.220833333333	0.25	1	-0.166666666667	0	
电饭煲蛋糕	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
王爷的弃妃	0.333333333333	0.266666666667	0.25	1	0.166666666667	1	0.5	0.35	0.4	1	0.0	0	-0.166666666667	-0.0833333333333	-0.15	0	0.166666666667	1	
水木年华的歌	1.0	1.0	0.333333333333	1	0.0	0	0.166666666667	0.166666666667	0.0	0	0.125	1	0.833333333333	0.833333333333	0.333333333333	1	-0.125	-1	
山东地税	0.5	0.279166666667	0.6	1	0.2	1	1.0	0.375992063492	0.5	1	0.333333333333	1	-0.5	-0.0968253968254	0.1	0	-0.133333333333	0	
支付宝透支怎么开通	0.166666666667	0.166666666667	0.0	0	0.166666666667	1	1.0	1.0	0.25	1	0.0	0	-0.833333333333	-0.833333333333	-0.25	-1	0.166666666667	1	
泥鳅的营养价值及功效	1.0	0.447619047619	0.4	1	0.2	1	1.0	0.541666666667	0.4	1	0.2	1	0.0	-0.0940476190476	0.0	0	0.0	0	
北京平四	0.2	0.14537037037	0.0	0	0.428571428571	1	0.25	0.172619047619	0.0	0	0.428571428571	1	-0.05	-0.0272486772487	0.0	0	0.0	0	
纸飞机儿童摄影	0.111111111111	0.111111111111	0.0	0	0.166666666667	1	0.125	0.125	0.0	0	0.166666666667	1	-0.0138888888889	-0.0138888888889	0.0	0	0.0	0	
革命现代京剧智取威虎山	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
索马里120天	0.25	0.25	0.0	0	0.142857142857	1	0.111111111111	0.111111111111	0.0	0	0.166666666667	1	0.138888888889	0.138888888889	0.0	0	-0.0238095238095	0	
cf0元道具领取	1.0	0.378333333333	0.4	1	0.6	1	1.0	0.41746031746	0.6	1	0.4	1	0.0	-0.039126984127	-0.2	0	0.2	0	
绾青丝	0.333333333333	0.266666666667	0.25	1	0.166666666667	1	0.5	0.3	0.5	1	0.125	1	-0.166666666667	-0.0333333333333	-0.25	0	0.0416666666667	0	
中班数学教案	1.0	0.571428571429	0.2	1	0.2	1	1.0	0.5625	0.2	1	0.2	1	0.0	0.00892857142857	0.0	0	0.0	0	
火影忍者游戏究极风暴	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
方太集团	0.142857142857	0.142857142857	0.0	0	0.125	1	0.333333333333	0.333333333333	0.2	1	0.0	0	-0.190476190476	-0.190476190476	-0.2	-1	0.125	1	
鹤舞飞翔	1.0	1.0	0.25	1	0.0	0	0.25	0.25	0.25	1	0.0	0	0.75	0.75	0.0	0	0.0	0	
cnki翻译助手	0.25	0.180555555556	0.2	1	0.2	1	0.333333333333	0.222222222222	0.25	1	0.166666666667	1	-0.0833333333333	-0.0416666666667	-0.05	0	0.0333333333333	0	
真三国无双4	0.2	0.169841269841	0.0	0	0.5	1	0.166666666667	0.125925925926	0.0	0	0.428571428571	1	0.0333333333333	0.0439153439153	0.0	0	0.0714285714286	0	
粉红玛丽	0.2	0.2	0.0	0	0.166666666667	1	0.333333333333	0.333333333333	0.333333333333	1	0.0	0	-0.133333333333	-0.133333333333	-0.333333333333	-1	0.166666666667	1	
上呼吸道感染症状	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
游戏王5ds	0.5	0.3125	0.333333333333	1	0.142857142857	1	0.25	0.196428571429	0.0	0	0.333333333333	1	0.25	0.116071428571	0.333333333333	1	-0.190476190476	0	
寻迹孔子故里的教案	0.2	0.171428571429	0.2	1	0.2	1	1.0	0.625	0.5	1	0.0	0	-0.8	-0.453571428571	-0.3	0	0.2	1	
古川雄辉	0.333333333333	0.333333333333	0.333333333333	1	0.0	0	0.142857142857	0.142857142857	0.0	0	0.125	1	0.190476190476	0.190476190476	0.333333333333	1	-0.125	-1	
孙善武冤案	0.25	0.196428571429	0.2	1	0.2	1	0.25	0.180555555556	0.2	1	0.2	1	0.0	0.015873015873	0.0	0	0.0	0	
世纪审判	0.333333333333	0.291666666667	0.4	1	0.0	0	1.0	0.6	0.25	1	0.166666666667	1	-0.666666666667	-0.308333333333	0.15	0	-0.166666666667	-1	
3d旋转矩阵	0.5	0.416666666667	0.4	1	0.0	0	0.125	0.118055555556	0.0	0	0.333333333333	1	0.375	0.298611111111	0.4	1	-0.333333333333	-1	
directx+runtime最新版	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
晋中教育平台	1.0	0.541666666667	0.4	1	0.2	1	1.0	0.458333333333	0.4	1	0.2	1	0.0	0.0833333333333	0.0	0	0.0	0	
海贼王下载全集+下载	0.333333333333	0.333333333333	0.2	1	0.0	0	1.0	1.0	0.2	1	0.0	0	-0.666666666667	-0.666666666667	0.0	0	0.0	0	
红米usb调试在哪	1.0	1.0	0.25	1	0.0	0	1.0	1.0	0.333333333333	1	0.0	0	0.0	0.0	-0.0833333333333	0	0.0	0	
科目三灯光模拟考试桑塔纳	0.333333333333	0.333333333333	0.25	1	0.0	0	0.25	0.25	0.2	1	0.0	0	0.0833333333333	0.0833333333333	0.05	0	0.0	0	
electro+drum+pads+24谱子	0.333333333333	0.222222222222	0.333333333333	1	0.142857142857	1	0.25	0.196428571429	0.2	1	0.2	1	0.0833333333333	0.0257936507937	0.133333333333	0	-0.0571428571429	0	
mc小洲2015经典语录2歌词	0.166666666667	0.138888888889	0.0	0	0.4	1	0.5	0.375	0.4	1	0.0	0	-0.333333333333	-0.236111111111	-0.4	-1	0.4	1	
水云诗面膜怎么样	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
高云翔董璇儿子的照片	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
我的世界新月至尊	0.5	0.255555555556	0.2	1	0.4	1	1.0	0.422619047619	0.2	1	0.4	1	-0.5	-0.167063492063	0.0	0	0.0	0	
告白视频制作	0.333333333333	0.291666666667	0.333333333333	1	0.142857142857	1	1.0	0.75	0.4	1	0.0	0	-0.666666666667	-0.458333333333	-0.0666666666667	0	0.142857142857	1	
如何用ps修改图片文字	1.0	0.527777777778	0.75	1	0.0	0	1.0	0.611111111111	0.75	1	0.0	0	0.0	-0.0833333333333	0.0	0	0.0	0	
苹果5报价	1.0	1.0	0.25	1	0.0	0	0.1	0.1	0.0	0	0.111111111111	1	0.9	0.9	0.25	1	-0.111111111111	-1	
潍坊滨海新纪元学校	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
火影忍者国语	0.2	0.183333333333	0.0	0	0.285714285714	1	0.142857142857	0.126984126984	0.0	0	0.285714285714	1	0.0571428571429	0.0563492063492	0.0	0	0.0	0	
龙族3	0.166666666667	0.166666666667	0.0	0	0.2	1	0.125	0.125	0.0	0	0.142857142857	1	0.0416666666667	0.0416666666667	0.0	0	0.0571428571429	0	
殷桃小丸子国语	0.5	0.416666666667	0.666666666667	1	0.0	0	0.25	0.225	0.0	0	0.285714285714	1	0.25	0.191666666667	0.666666666667	1	-0.285714285714	-1	
实习生电视剧	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
基础研究和应用研究的区别	0.25	0.25	0.0	0	0.142857142857	1	0.25	0.25	0.25	1	0.0	0	0.0	0.0	-0.25	-1	0.142857142857	1	
五年级三单元作文	0.333333333333	0.333333333333	0.333333333333	1	0.0	0	0.5	0.5	0.25	1	0.0	0	-0.166666666667	-0.166666666667	0.0833333333333	0	0.0	0	
占用内存小的浏览器	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
htc+e8时尚版	0.2	0.2	0.0	0	0.142857142857	1	0.5	0.5	0.25	1	0.0	0	-0.3	-0.3	-0.25	-1	0.142857142857	1	
qq姐妹头像两张带字	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
山西高中毕业证书图片	0.111111111111	0.111111111111	0.0	0	0.166666666667	1	0.5	0.5	0.166666666667	1	0.0	0	-0.388888888889	-0.388888888889	-0.166666666667	-1	0.166666666667	1	
七骑士	1.0	0.75	0.666666666667	1	0.0	0	1.0	0.75	0.5	1	0.0	0	0.0	0.0	0.166666666667	0	0.0	0	
生活大爆炸第一季	1.0	1.0	0.25	1	0.0	0	0.5	0.5	0.25	1	0.0	0	0.5	0.5	0.0	0	0.0	0	
爆枪英雄辅助最新版	0.125	0.125	0.0	0	0.2	1	1.0	1.0	0.2	1	0.0	0	-0.875	-0.875	-0.2	-1	0.2	1	
2015新娘发型图片	0.1	0.1	0.0	0	0.142857142857	1	0.142857142857	0.142857142857	0.0	0	0.166666666667	1	-0.0428571428571	-0.0428571428571	0.0	0	-0.0238095238095	0	
关于悠悠球的PPT	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
神级建模师	0.5	0.3125	0.25	1	0.166666666667	1	0.5	0.305555555556	0.2	1	0.2	1	0.0	0.00694444444444	0.05	0	-0.0333333333333	0	
舌吻的方法与技巧	1.0	0.419047619048	0.666666666667	1	0.285714285714	1	1.0	0.359027777778	0.25	1	0.5	1	0.0	0.0600198412698	0.416666666667	0	-0.214285714286	0	
陆毅和袁立	0.166666666667	0.166666666667	0.0	0	0.142857142857	1	0.166666666667	0.166666666667	0.0	0	0.142857142857	1	0.0	0.0	0.0	0	0.0	0	
2015生肖卡	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
易宝支付	0.25	0.208333333333	0.25	1	0.166666666667	1	1.0	0.75	0.5	1	0.0	0	-0.75	-0.541666666667	-0.25	0	0.166666666667	1	
2015河北企业退休养老金调整	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
bt5中文版下载	0.5	0.3	0.2	1	0.2	1	1.0	0.571428571429	0.2	1	0.2	1	-0.5	-0.271428571429	0.0	0	0.0	0	
大鸿米店完整版	0.333333333333	0.203703703704	0.25	1	0.333333333333	1	0.333333333333	0.225396825397	0.333333333333	1	0.333333333333	1	0.0	-0.0216931216931	-0.0833333333333	0	0.0	0	
源君物语	1.0	0.441666666667	0.333333333333	1	0.285714285714	1	0.5	0.24537037037	0.5	1	0.25	1	0.5	0.196296296296	-0.166666666667	0	0.0357142857143	0	
2015克隆空间	0.2	0.2	0.2	1	0.0	0	0.5	0.5	0.2	1	0.0	0	-0.3	-0.3	0.0	0	0.0	0	
北京旅游地图	0.333333333333	0.333333333333	0.333333333333	1	0.0	0	0.25	0.25	0.0	0	0.142857142857	1	0.0833333333333	0.0833333333333	0.333333333333	1	-0.142857142857	-1	
月光曲	0.166666666667	0.125694444444	0.0	0	0.571428571429	1	0.333333333333	0.206547619048	0.4	1	0.4	1	-0.166666666667	-0.0808531746032	-0.4	-1	0.171428571429	0	
qq免费气泡	1.0	0.55	0.25	1	0.166666666667	1	0.5	0.305555555556	0.25	1	0.166666666667	1	0.5	0.244444444444	0.0	0	0.0	0	
吉林延边大学研究生录取	0.142857142857	0.126984126984	0.0	0	0.5	1	0.2	0.171428571429	0.2	1	0.2	1	-0.0571428571429	-0.0444444444444	-0.2	-1	0.3	0	
时间煮雨qq空间链接	1.0	0.541666666667	0.4	1	0.2	1	1.0	0.464285714286	0.4	1	0.2	1	0.0	0.077380952381	0.0	0	0.0	0	
甘姿堂净白时代	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
亚冠联赛	0.333333333333	0.333333333333	0.333333333333	1	0.0	0	0.5	0.5	0.0	0	0.111111111111	1	-0.166666666667	-0.166666666667	0.333333333333	1	-0.111111111111	-1	
穿越秦时明月小说大全	0.166666666667	0.166666666667	0.0	0	0.111111111111	1	0.5	0.5	0.25	1	0.0	0	-0.333333333333	-0.333333333333	-0.25	-1	0.111111111111	1	
4399弹弹堂3无限点券	0.125	0.125	0.0	0	0.166666666667	1	0.111111111111	0.111111111111	0.0	0	0.2	1	0.0138888888889	0.0138888888889	0.0	0	-0.0333333333333	0	
素描几何体	0.5	0.416666666667	0.666666666667	1	0.0	0	0.2	0.183333333333	0.0	0	0.285714285714	1	0.3	0.233333333333	0.666666666667	1	-0.285714285714	-1	
2014金鹰节颁奖晚会	0.333333333333	0.333333333333	0.0	0	0.125	1	0.142857142857	0.142857142857	0.0	0	0.166666666667	1	0.190476190476	0.190476190476	0.0	0	-0.0416666666667	0	
若风年收入	1.0	1.0	0.2	1	0.0	0	1.0	1.0	0.166666666667	1	0.0	0	0.0	0.0	0.0333333333333	0	0.0	0	
音乐编辑软件	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
温暖的记忆满分作文	0.111111111111	0.105555555556	0.0	0	0.4	1	1.0	0.571428571429	0.2	1	0.2	1	-0.888888888889	-0.465873015873	-0.2	-1	0.2	0	
极品新娘29集	0.5	0.289583333333	0.5	1	0.333333333333	1	1.0	0.520833333333	1.0	1	0.166666666667	1	-0.5	-0.23125	-0.5	0	0.166666666667	0	
广汽传祺gs4最新消息	1.0	0.625	0.5	1	0.0	0	1.0	0.625	0.5	1	0.0	0	0.0	0.0	0.0	0	0.0	0	
浪漫满屋泰国版	0.333333333333	0.333333333333	0.333333333333	1	0.0	0	0.142857142857	0.142857142857	0.0	0	0.142857142857	1	0.190476190476	0.190476190476	0.333333333333	1	-0.142857142857	-1	
山东职业学院单招试题	1.0	1.0	0.2	1	0.0	0	0.5	0.5	0.2	1	0.0	0	0.5	0.5	0.0	0	0.0	0	
企业所得税是国税还是地税	0.25	0.1875	0.25	1	0.166666666667	1	0.25	0.180555555556	0.25	1	0.166666666667	1	0.0	0.00694444444444	0.0	0	0.0	0	
